industry,sku,product_name,date,demand,unit
Retail,RT003,"Samsung 65"" TV",2026-01-06,0,units
Retail,RT003,"Samsung 65"" TV",2026-01-07,1,units
Retail,RT003,"Samsung 65"" TV",2026-01-08,1,units
Retail,RT003,"Samsung 65"" TV",2026-01-09,0,units
Retail,RT003,"Samsung 65"" TV",2026-01-10,0,units
Retail,RT003,"Samsung 65"" TV",2026-01-11,0,units
Retail,RT003,"Samsung 65"" TV",2026-01-12,0,units
Retail,RT003,"Samsung 65"" TV",2026-01-13,0,units
Retail,RT003,"Samsung 65"" TV",2026-01-14,1,units
Retail,RT003,"Samsung 65"" TV",2026-01-15,0,units
Retail,RT003,"Samsung 65"" TV",2026-01-16,0,units
Retail,RT003,"Samsung 65"" TV",2026-01-17,0,units
Retail,RT003,"Samsung 65"" TV",2026-01-18,0,units
Retail,RT003,"Samsung 65"" TV",2026-01-19,0,units
Retail,RT003,"Samsung 65"" TV",2026-01-20,1,units
Retail,RT003,"Samsung 65"" TV",2026-01-21,1,units
Retail,RT003,"Samsung 65"" TV",2026-01-22,0,units
Retail,RT003,"Samsung 65"" TV",2026-01-23,1,units
Retail,RT003,"Samsung 65"" TV",2026-01-24,0,units
Retail,RT003,"Samsung 65"" TV",2026-01-25,0,units
Retail,RT003,"Samsung 65"" TV",2026-01-26,1,units
Retail,RT003,"Samsung 65"" TV",2026-01-27,1,units
Retail,RT003,"Samsung 65"" TV",2026-01-28,1,units
Retail,RT003,"Samsung 65"" TV",2026-01-29,1,units
Retail,RT003,"Samsung 65"" TV",2026-01-30,0,units
Retail,RT003,"Samsung 65"" TV",2026-01-31,0,units
Retail,RT003,"Samsung 65"" TV",2026-02-01,0,units
Retail,RT003,"Samsung 65"" TV",2026-02-02,0,units
Retail,RT003,"Samsung 65"" TV",2026-02-03,1,units
Retail,RT003,"Samsung 65"" TV",2026-02-04,1,units
Retail,RT003,"Samsung 65"" TV",2026-02-05,1,units
Retail,RT003,"Samsung 65"" TV",2026-02-06,0,units
Retail,RT003,"Samsung 65"" TV",2026-02-07,0,units
Retail,RT003,"Samsung 65"" TV",2026-02-08,0,units
Retail,RT003,"Samsung 65"" TV",2026-02-09,0,units
Retail,RT003,"Samsung 65"" TV",2026-02-10,0,units
Retail,RT003,"Samsung 65"" TV",2026-02-11,1,units
Retail,RT003,"Samsung 65"" TV",2026-02-12,0,units
Retail,RT003,"Samsung 65"" TV",2026-02-13,1,units
Retail,RT003,"Samsung 65"" TV",2026-02-14,0,units
Retail,RT003,"Samsung 65"" TV",2026-02-15,0,units
Retail,RT003,"Samsung 65"" TV",2026-02-16,1,units
Retail,RT003,"Samsung 65"" TV",2026-02-17,0,units
Retail,RT003,"Samsung 65"" TV",2026-02-18,1,units
Retail,RT003,"Samsung 65"" TV",2026-02-19,1,units
Retail,RT003,"Samsung 65"" TV",2026-02-20,0,units
Retail,RT003,"Samsung 65"" TV",2026-02-21,0,units
Retail,RT003,"Samsung 65"" TV",2026-02-22,0,units
Retail,RT003,"Samsung 65"" TV",2026-02-23,1,units
Retail,RT003,"Samsung 65"" TV",2026-02-24,1,units
Retail,RT003,"Samsung 65"" TV",2026-02-25,1,units
Retail,RT003,"Samsung 65"" TV",2026-02-26,1,units
Retail,RT003,"Samsung 65"" TV",2026-02-27,1,units
Retail,RT003,"Samsung 65"" TV",2026-02-28,0,units
Retail,RT003,"Samsung 65"" TV",2026-03-01,1,units
Retail,RT003,"Samsung 65"" TV",2026-03-02,0,units
Retail,RT003,"Samsung 65"" TV",2026-03-03,1,units
Retail,RT003,"Samsung 65"" TV",2026-03-04,1,units
Retail,RT003,"Samsung 65"" TV",2026-03-05,0,units
Retail,RT003,"Samsung 65"" TV",2026-03-06,0,units
Retail,RT003,"Samsung 65"" TV",2026-03-07,0,units
Retail,RT003,"Samsung 65"" TV",2026-03-08,0,units
Retail,RT003,"Samsung 65"" TV",2026-03-09,0,units
Retail,RT003,"Samsung 65"" TV",2026-03-10,1,units
Retail,RT003,"Samsung 65"" TV",2026-03-11,1,units
Retail,RT003,"Samsung 65"" TV",2026-03-12,1,units
Retail,RT003,"Samsung 65"" TV",2026-03-13,0,units
Retail,RT003,"Samsung 65"" TV",2026-03-14,0,units
Retail,RT003,"Samsung 65"" TV",2026-03-15,0,units
Retail,RT003,"Samsung 65"" TV",2026-03-16,0,units
Retail,RT003,"Samsung 65"" TV",2026-03-17,1,units
Retail,RT003,"Samsung 65"" TV",2026-03-18,1,units
Retail,RT003,"Samsung 65"" TV",2026-03-19,0,units
Retail,RT003,"Samsung 65"" TV",2026-03-20,0,units
Retail,RT003,"Samsung 65"" TV",2026-03-21,0,units
Retail,RT003,"Samsung 65"" TV",2026-03-22,0,units
Retail,RT003,"Samsung 65"" TV",2026-03-23,0,units
Retail,RT003,"Samsung 65"" TV",2026-03-24,1,units
Retail,RT003,"Samsung 65"" TV",2026-03-25,1,units
Retail,RT003,"Samsung 65"" TV",2026-03-26,1,units
Retail,RT004,Apple AirPods Pro,2025-12-27,1,units
Retail,RT004,Apple AirPods Pro,2025-12-28,1,units
Retail,RT004,Apple AirPods Pro,2025-12-29,1,units
Retail,RT004,Apple AirPods Pro,2025-12-30,1,units
Retail,RT004,Apple AirPods Pro,2025-12-31,2,units
Retail,RT004,Apple AirPods Pro,2026-01-01,1,units
Retail,RT004,Apple AirPods Pro,2026-01-02,1,units
Retail,RT004,Apple AirPods Pro,2026-01-03,1,units
Retail,RT004,Apple AirPods Pro,2026-01-04,1,units
Retail,RT004,Apple AirPods Pro,2026-01-05,1,units
Retail,RT004,Apple AirPods Pro,2026-01-06,2,units
Retail,RT004,Apple AirPods Pro,2026-01-07,2,units
Retail,RT004,Apple AirPods Pro,2026-01-08,2,units
Retail,RT004,Apple AirPods Pro,2026-01-09,1,units
Retail,RT004,Apple AirPods Pro,2026-01-10,1,units
Retail,RT004,Apple AirPods Pro,2026-01-11,1,units
Retail,RT004,Apple AirPods Pro,2026-01-12,1,units
Retail,RT004,Apple AirPods Pro,2026-01-13,1,units
Retail,RT004,Apple AirPods Pro,2026-01-14,1,units
Retail,RT004,Apple AirPods Pro,2026-01-15,2,units
Retail,RT004,Apple AirPods Pro,2026-01-16,2,units
Retail,RT004,Apple AirPods Pro,2026-01-17,2,units
Retail,RT004,Apple AirPods Pro,2026-01-18,1,units
Retail,RT004,Apple AirPods Pro,2026-01-19,1,units
Retail,RT004,Apple AirPods Pro,2026-01-20,1,units
Retail,RT004,Apple AirPods Pro,2026-01-21,2,units
Retail,RT004,Apple AirPods Pro,2026-01-22,1,units
Retail,RT004,Apple AirPods Pro,2026-01-23,1,units
Retail,RT004,Apple AirPods Pro,2026-01-24,1,units
Retail,RT004,Apple AirPods Pro,2026-01-25,1,units
Retail,RT004,Apple AirPods Pro,2026-01-26,1,units
Retail,RT004,Apple AirPods Pro,2026-01-27,2,units
Retail,RT004,Apple AirPods Pro,2026-01-28,1,units
Retail,RT004,Apple AirPods Pro,2026-01-29,2,units
Retail,RT004,Apple AirPods Pro,2026-01-30,2,units
Retail,RT004,Apple AirPods Pro,2026-01-31,1,units
Retail,RT004,Apple AirPods Pro,2026-02-01,1,units
Retail,RT004,Apple AirPods Pro,2026-02-02,1,units
Retail,RT004,Apple AirPods Pro,2026-02-03,2,units
Retail,RT004,Apple AirPods Pro,2026-02-04,2,units
Retail,RT004,Apple AirPods Pro,2026-02-05,1,units
Retail,RT004,Apple AirPods Pro,2026-02-06,1,units
Retail,RT004,Apple AirPods Pro,2026-02-07,1,units
Retail,RT004,Apple AirPods Pro,2026-02-08,1,units
Retail,RT004,Apple AirPods Pro,2026-02-09,2,units
Retail,RT004,Apple AirPods Pro,2026-02-10,1,units
Retail,RT004,Apple AirPods Pro,2026-02-11,2,units
Retail,RT004,Apple AirPods Pro,2026-02-12,2,units
Retail,RT004,Apple AirPods Pro,2026-02-13,2,units
Retail,RT004,Apple AirPods Pro,2026-02-14,1,units
Retail,RT004,Apple AirPods Pro,2026-02-15,1,units
Retail,RT004,Apple AirPods Pro,2026-02-16,1,units
Retail,RT004,Apple AirPods Pro,2026-02-17,2,units
Retail,RT004,Apple AirPods Pro,2026-02-18,2,units
Retail,RT004,Apple AirPods Pro,2026-02-19,2,units
Retail,RT004,Apple AirPods Pro,2026-02-20,1,units
Retail,RT004,Apple AirPods Pro,2026-02-21,1,units
Retail,RT004,Apple AirPods Pro,2026-02-22,1,units
Retail,RT004,Apple AirPods Pro,2026-02-23,2,units
Retail,RT004,Apple AirPods Pro,2026-02-24,2,units
Retail,RT004,Apple AirPods Pro,2026-02-25,1,units
Retail,RT004,Apple AirPods Pro,2026-02-26,2,units
Retail,RT004,Apple AirPods Pro,2026-02-27,1,units
Retail,RT004,Apple AirPods Pro,2026-02-28,1,units
Retail,RT004,Apple AirPods Pro,2026-03-01,1,units
Retail,RT004,Apple AirPods Pro,2026-03-02,2,units
Retail,RT004,Apple AirPods Pro,2026-03-03,1,units
Retail,RT004,Apple AirPods Pro,2026-03-04,3,units
Retail,RT004,Apple AirPods Pro,2026-03-05,2,units
Retail,RT004,Apple AirPods Pro,2026-03-06,1,units
Retail,RT004,Apple AirPods Pro,2026-03-07,1,units
Retail,RT004,Apple AirPods Pro,2026-03-08,1,units
Retail,RT004,Apple AirPods Pro,2026-03-09,2,units
Retail,RT004,Apple AirPods Pro,2026-03-10,2,units
Retail,RT004,Apple AirPods Pro,2026-03-11,2,units
Retail,RT004,Apple AirPods Pro,2026-03-12,2,units
Retail,RT004,Apple AirPods Pro,2026-03-13,1,units
Retail,RT004,Apple AirPods Pro,2026-03-14,1,units
Retail,RT004,Apple AirPods Pro,2026-03-15,1,units
Retail,RT004,Apple AirPods Pro,2026-03-16,2,units
Retail,RT004,Apple AirPods Pro,2026-03-17,2,units
Retail,RT004,Apple AirPods Pro,2026-03-18,1,units
Retail,RT004,Apple AirPods Pro,2026-03-19,2,units
Retail,RT004,Apple AirPods Pro,2026-03-20,2,units
Retail,RT004,Apple AirPods Pro,2026-03-21,1,units
Retail,RT004,Apple AirPods Pro,2026-03-22,1,units
Retail,RT004,Apple AirPods Pro,2026-03-23,2,units
Retail,RT004,Apple AirPods Pro,2026-03-24,2,units
Retail,RT004,Apple AirPods Pro,2026-03-25,2,units
Retail,RT004,Apple AirPods Pro,2026-03-26,2,units
Retail,RT005,Prestige Cooker 5L,2025-12-27,2,units
Retail,RT005,Prestige Cooker 5L,2025-12-28,2,units
Retail,RT005,Prestige Cooker 5L,2025-12-29,3,units
Retail,RT005,Prestige Cooker 5L,2025-12-30,4,units
Retail,RT005,Prestige Cooker 5L,2025-12-31,4,units
Retail,RT005,Prestige Cooker 5L,2026-01-01,4,units
Retail,RT005,Prestige Cooker 5L,2026-01-02,3,units
Retail,RT005,Prestige Cooker 5L,2026-01-03,3,units
Retail,RT005,Prestige Cooker 5L,2026-01-04,2,units
Retail,RT005,Prestige Cooker 5L,2026-01-05,3,units
Retail,RT005,Prestige Cooker 5L,2026-01-06,4,units
Retail,RT005,Prestige Cooker 5L,2026-01-07,4,units
Retail,RT005,Prestige Cooker 5L,2026-01-08,4,units
Retail,RT005,Prestige Cooker 5L,2026-01-09,3,units
Retail,RT005,Prestige Cooker 5L,2026-01-10,3,units
Retail,RT005,Prestige Cooker 5L,2026-01-11,3,units
Retail,RT005,Prestige Cooker 5L,2026-01-12,3,units
Retail,RT005,Prestige Cooker 5L,2026-01-13,3,units
Retail,RT005,Prestige Cooker 5L,2026-01-14,4,units
Retail,RT005,Prestige Cooker 5L,2026-01-15,3,units
Retail,RT005,Prestige Cooker 5L,2026-01-16,3,units
Retail,RT005,Prestige Cooker 5L,2026-01-17,3,units
Retail,RT005,Prestige Cooker 5L,2026-01-18,3,units
Retail,RT005,Prestige Cooker 5L,2026-01-19,3,units
Retail,RT005,Prestige Cooker 5L,2026-01-20,3,units
Retail,RT005,Prestige Cooker 5L,2026-01-21,4,units
Retail,RT005,Prestige Cooker 5L,2026-01-22,4,units
Retail,RT005,Prestige Cooker 5L,2026-01-23,3,units
Retail,RT005,Prestige Cooker 5L,2026-01-24,3,units
Retail,RT005,Prestige Cooker 5L,2026-01-25,3,units
Retail,RT005,Prestige Cooker 5L,2026-01-26,3,units
Retail,RT005,Prestige Cooker 5L,2026-01-27,3,units
Retail,RT005,Prestige Cooker 5L,2026-01-28,3,units
Retail,RT005,Prestige Cooker 5L,2026-01-29,3,units
Retail,RT005,Prestige Cooker 5L,2026-01-30,3,units
Retail,RT005,Prestige Cooker 5L,2026-01-31,3,units
Retail,RT005,Prestige Cooker 5L,2026-02-01,3,units
Retail,RT005,Prestige Cooker 5L,2026-02-02,2,units
Retail,RT005,Prestige Cooker 5L,2026-02-03,4,units
Retail,RT005,Prestige Cooker 5L,2026-02-04,3,units
Retail,RT005,Prestige Cooker 5L,2026-02-05,4,units
Retail,RT005,Prestige Cooker 5L,2026-02-06,3,units
Retail,RT005,Prestige Cooker 5L,2026-02-07,3,units
Retail,RT005,Prestige Cooker 5L,2026-02-08,2,units
Retail,RT005,Prestige Cooker 5L,2026-02-09,2,units
Retail,RT005,Prestige Cooker 5L,2026-02-10,4,units
Retail,RT005,Prestige Cooker 5L,2026-02-11,5,units
Retail,RT005,Prestige Cooker 5L,2026-02-12,4,units
Retail,RT005,Prestige Cooker 5L,2026-02-13,3,units
Retail,RT005,Prestige Cooker 5L,2026-02-14,3,units
Retail,RT005,Prestige Cooker 5L,2026-02-15,3,units
Retail,RT005,Prestige Cooker 5L,2026-02-16,3,units
Retail,RT005,Prestige Cooker 5L,2026-02-17,4,units
Retail,RT005,Prestige Cooker 5L,2026-02-18,4,units
Retail,RT005,Prestige Cooker 5L,2026-02-19,4,units
Retail,RT005,Prestige Cooker 5L,2026-02-20,4,units
Retail,RT005,Prestige Cooker 5L,2026-02-21,3,units
Retail,RT005,Prestige Cooker 5L,2026-02-22,3,units
Retail,RT005,Prestige Cooker 5L,2026-02-23,4,units
Retail,RT005,Prestige Cooker 5L,2026-02-24,3,units
Retail,RT005,Prestige Cooker 5L,2026-02-25,4,units
Retail,RT005,Prestige Cooker 5L,2026-02-26,4,units
Retail,RT005,Prestige Cooker 5L,2026-02-27,3,units
Retail,RT005,Prestige Cooker 5L,2026-02-28,3,units
Retail,RT005,Prestige Cooker 5L,2026-03-01,3,units
Retail,RT005,Prestige Cooker 5L,2026-03-02,4,units
Retail,RT005,Prestige Cooker 5L,2026-03-03,4,units
Retail,RT005,Prestige Cooker 5L,2026-03-04,4,units
Retail,RT005,Prestige Cooker 5L,2026-03-05,4,units
Retail,RT005,Prestige Cooker 5L,2026-03-06,3,units
Retail,RT005,Prestige Cooker 5L,2026-03-07,3,units
Retail,RT005,Prestige Cooker 5L,2026-03-08,3,units
Retail,RT005,Prestige Cooker 5L,2026-03-09,3,units
Retail,RT005,Prestige Cooker 5L,2026-03-10,4,units
Retail,RT005,Prestige Cooker 5L,2026-03-11,3,units
Retail,RT005,Prestige Cooker 5L,2026-03-12,3,units
Retail,RT005,Prestige Cooker 5L,2026-03-13,3,units
Retail,RT005,Prestige Cooker 5L,2026-03-14,3,units
Retail,RT005,Prestige Cooker 5L,2026-03-15,3,units
Retail,RT005,Prestige Cooker 5L,2026-03-16,4,units
Retail,RT005,Prestige Cooker 5L,2026-03-17,5,units
Retail,RT005,Prestige Cooker 5L,2026-03-18,4,units
Retail,RT005,Prestige Cooker 5L,2026-03-19,4,units
Retail,RT005,Prestige Cooker 5L,2026-03-20,3,units
Retail,RT005,Prestige Cooker 5L,2026-03-21,3,units
Retail,RT005,Prestige Cooker 5L,2026-03-22,3,units
Retail,RT005,Prestige Cooker 5L,2026-03-23,2,units
Retail,RT005,Prestige Cooker 5L,2026-03-24,4,units
Retail,RT005,Prestige Cooker 5L,2026-03-25,5,units
Retail,RT005,Prestige Cooker 5L,2026-03-26,5,units
Retail,RT006,Woodland Boots,2025-12-27,2,pairs
Retail,RT006,Woodland Boots,2025-12-28,2,pairs
Retail,RT006,Woodland Boots,2025-12-29,2,pairs
Retail,RT006,Woodland Boots,2025-12-30,3,pairs
Retail,RT006,Woodland Boots,2025-12-31,2,pairs
Retail,RT006,Woodland Boots,2026-01-01,2,pairs
Retail,RT006,Woodland Boots,2026-01-02,2,pairs
Retail,RT006,Woodland Boots,2026-01-03,2,pairs
Retail,RT006,Woodland Boots,2026-01-04,2,pairs
Retail,RT006,Woodland Boots,2026-01-05,2,pairs
Retail,RT006,Woodland Boots,2026-01-06,3,pairs
Retail,RT006,Woodland Boots,2026-01-07,3,pairs
Retail,RT006,Woodland Boots,2026-01-08,2,pairs
Retail,RT006,Woodland Boots,2026-01-09,1,pairs
Retail,RT006,Woodland Boots,2026-01-10,2,pairs
Retail,RT006,Woodland Boots,2026-01-11,2,pairs
Retail,RT006,Woodland Boots,2026-01-12,2,pairs
Retail,RT006,Woodland Boots,2026-01-13,3,pairs
Retail,RT006,Woodland Boots,2026-01-14,3,pairs
Retail,RT006,Woodland Boots,2026-01-15,3,pairs
Retail,RT006,Woodland Boots,2026-01-16,2,pairs
Retail,RT006,Woodland Boots,2026-01-17,2,pairs
Retail,RT006,Woodland Boots,2026-01-18,2,pairs
Retail,RT006,Woodland Boots,2026-01-19,2,pairs
Retail,RT006,Woodland Boots,2026-01-20,3,pairs
Retail,RT006,Woodland Boots,2026-01-21,3,pairs
Retail,RT006,Woodland Boots,2026-01-22,3,pairs
Retail,RT006,Woodland Boots,2026-01-23,2,pairs
Retail,RT006,Woodland Boots,2026-01-24,1,pairs
Retail,RT006,Woodland Boots,2026-01-25,2,pairs
Retail,RT006,Woodland Boots,2026-01-26,2,pairs
Retail,RT006,Woodland Boots,2026-01-27,2,pairs
Retail,RT006,Woodland Boots,2026-01-28,2,pairs
Retail,RT006,Woodland Boots,2026-01-29,3,pairs
Retail,RT006,Woodland Boots,2026-01-30,2,pairs
Retail,RT006,Woodland Boots,2026-01-31,2,pairs
Retail,RT006,Woodland Boots,2026-02-01,2,pairs
Retail,RT006,Woodland Boots,2026-02-02,3,pairs
Retail,RT006,Woodland Boots,2026-02-03,3,pairs
Retail,RT006,Woodland Boots,2026-02-04,3,pairs
Retail,RT006,Woodland Boots,2026-02-05,2,pairs
Retail,RT006,Woodland Boots,2026-02-06,2,pairs
Retail,RT006,Woodland Boots,2026-02-07,2,pairs
Retail,RT006,Woodland Boots,2026-02-08,2,pairs
Retail,RT006,Woodland Boots,2026-02-09,3,pairs
Retail,RT006,Woodland Boots,2026-02-10,3,pairs
Retail,RT006,Woodland Boots,2026-02-11,3,pairs
Retail,RT006,Woodland Boots,2026-02-12,2,pairs
Retail,RT006,Woodland Boots,2026-02-13,1,pairs
Retail,RT006,Woodland Boots,2026-02-14,2,pairs
Retail,RT006,Woodland Boots,2026-02-15,3,pairs
Retail,RT006,Woodland Boots,2026-02-16,3,pairs
Retail,RT006,Woodland Boots,2026-02-17,3,pairs
Retail,RT006,Woodland Boots,2026-02-18,3,pairs
Retail,RT006,Woodland Boots,2026-02-19,3,pairs
Retail,RT006,Woodland Boots,2026-02-20,2,pairs
Retail,RT006,Woodland Boots,2026-02-21,2,pairs
Retail,RT006,Woodland Boots,2026-02-22,3,pairs
Retail,RT006,Woodland Boots,2026-02-23,3,pairs
Retail,RT006,Woodland Boots,2026-02-24,3,pairs
Retail,RT006,Woodland Boots,2026-02-25,3,pairs
Retail,RT006,Woodland Boots,2026-02-26,3,pairs
Retail,RT006,Woodland Boots,2026-02-27,3,pairs
Retail,RT006,Woodland Boots,2026-02-28,2,pairs
Retail,RT006,Woodland Boots,2026-03-01,2,pairs
Retail,RT006,Woodland Boots,2026-03-02,2,pairs
Retail,RT006,Woodland Boots,2026-03-03,3,pairs
Retail,RT006,Woodland Boots,2026-03-04,4,pairs
Retail,RT006,Woodland Boots,2026-03-05,2,pairs
Retail,RT006,Woodland Boots,2026-03-06,2,pairs
Retail,RT006,Woodland Boots,2026-03-07,2,pairs
Retail,RT006,Woodland Boots,2026-03-08,2,pairs
Retail,RT006,Woodland Boots,2026-03-09,3,pairs
Retail,RT006,Woodland Boots,2026-03-10,3,pairs
Retail,RT006,Woodland Boots,2026-03-11,3,pairs
Retail,RT006,Woodland Boots,2026-03-12,3,pairs
Retail,RT006,Woodland Boots,2026-03-13,2,pairs
Retail,RT006,Woodland Boots,2026-03-14,2,pairs
Retail,RT006,Woodland Boots,2026-03-15,2,pairs
Retail,RT006,Woodland Boots,2026-03-16,2,pairs
Retail,RT006,Woodland Boots,2026-03-17,3,pairs
Retail,RT006,Woodland Boots,2026-03-18,4,pairs
Retail,RT006,Woodland Boots,2026-03-19,3,pairs
Retail,RT006,Woodland Boots,2026-03-20,3,pairs
Retail,RT006,Woodland Boots,2026-03-21,2,pairs
Retail,RT006,Woodland Boots,2026-03-22,2,pairs
Retail,RT006,Woodland Boots,2026-03-23,3,pairs
Retail,RT006,Woodland Boots,2026-03-24,3,pairs
Retail,RT006,Woodland Boots,2026-03-25,4,pairs
Retail,RT006,Woodland Boots,2026-03-26,3,pairs
